Publikationsjahr,Indikator_Nr,jahr_num,jahr_char,Wert,Indikator_Name,Wohnviertel_id,Wohnviertel,Rang
2017,18,2016,2016,0.0257474605,Arbeitslosenquote,1,Altstadt Grossbasel,6
2017,18,2016,2016,0.0242808282,Arbeitslosenquote,2,Vorstädte,4
2017,18,2016,2016,0.0313845067,Arbeitslosenquote,3,Am Ring,8
2017,18,2016,2016,0.0492950163,Arbeitslosenquote,4,Breite,13
2017,18,2016,2016,0.0293703729,Arbeitslosenquote,5,St. Alban,7
2017,18,2016,2016,0.0418457558,Arbeitslosenquote,6,Gundeldingen,12
2017,18,2016,2016,0.0251482114,Arbeitslosenquote,7,Bruderholz,5
2017,18,2016,2016,0.0241987109,Arbeitslosenquote,8,Bachletten,3
2017,18,2016,2016,0.0344512819,Arbeitslosenquote,9,Gotthelf,9
2017,18,2016,2016,0.0501539147,Arbeitslosenquote,10,Iselin,14
2017,18,2016,2016,0.050352553,Arbeitslosenquote,11,St. Johann,15
2017,18,2016,2016,0.0542989532,Arbeitslosenquote,12,Altstadt Kleinbasel,17
2017,18,2016,2016,0.0539961926,Arbeitslosenquote,13,Clara,16
2017,18,2016,2016,0.038280833,Arbeitslosenquote,14,Wettstein,10
2017,18,2016,2016,0.0402258999,Arbeitslosenquote,15,Hirzbrunnen,11
2017,18,2016,2016,0.0654724892,Arbeitslosenquote,16,Rosental,20
2017,18,2016,2016,0.0554710741,Arbeitslosenquote,17,Matthäus,18
2017,18,2016,2016,0.0716586613,Arbeitslosenquote,18,Klybeck,21
2017,18,2016,2016,0.0631074121,Arbeitslosenquote,19,Kleinhüningen,19
2017,18,2016,2016,0.0193855888,Arbeitslosenquote,20,Riehen,1
2017,18,2016,2016,0.0193855888,Arbeitslosenquote,30,Bettingen,1
