Publikationsjahr,Indikator_Nr,jahr_num,jahr_char,Wert,Indikator_Name,IndikatorLabelShort,Wohnviertel_id,Wohnviertel,Rang,Indikator-Kategorie,Gewichtung_Text,Bewertung_Text,Einheit,wert_txt
2021,7,2020,2020,0.3206251352,Anteilsesshafte,Anteil Sesshafte,11,St. Johann,8,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"32,1%"
2021,7,2020,2020,0.2850041425,Anteilsesshafte,Anteil Sesshafte,12,Altstadt Kleinbasel,3,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"28,5%"
2021,7,2020,2020,0.3316100443,Anteilsesshafte,Anteil Sesshafte,13,Clara,10,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"33,2%"
2021,7,2020,2020,0.3473064265,Anteilsesshafte,Anteil Sesshafte,14,Wettstein,15,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"34,7%"
2021,7,2020,2020,0.395656381,Anteilsesshafte,Anteil Sesshafte,15,Hirzbrunnen,18,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"39,6%"
2021,7,2020,2020,0.1888569187,Anteilsesshafte,Anteil Sesshafte,16,Rosental,1,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"18,9%"
2021,7,2020,2020,0.3063028192,Anteilsesshafte,Anteil Sesshafte,17,Matthäus,6,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"30,6%"
2021,7,2020,2020,0.3430379747,Anteilsesshafte,Anteil Sesshafte,18,Klybeck,13,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"34,3%"
2021,7,2020,2020,0.3823424706,Anteilsesshafte,Anteil Sesshafte,19,Kleinhüningen,17,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"38,2%"
2021,7,2020,2020,0.421144806,Anteilsesshafte,Anteil Sesshafte,20,Riehen,20,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"42,1%"
2021,7,2020,2020,0.4270042194,Anteilsesshafte,Anteil Sesshafte,30,Bettingen,21,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"42,7%"
2021,7,2020,2020,0.344,Anteilsesshafte,Anteil Sesshafte,99,Kanton Basel-Stadt,14,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"34,4%"
2021,8,2020,2020,0.1472658365,Jugendquotient,Jugendquotient,1,Altstadt Grossbasel,1,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"0,147"
2021,8,2020,2020,0.1694352159,Jugendquotient,Jugendquotient,2,Vorstädte,3,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"0,169"
2021,8,2020,2020,0.222237325,Jugendquotient,Jugendquotient,3,Am Ring,8,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"0,222"
2021,8,2020,2020,0.2234407128,Jugendquotient,Jugendquotient,4,Breite,9,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"0,223"
2021,8,2020,2020,0.3025036819,Jugendquotient,Jugendquotient,5,St. Alban,17,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"0,303"
2021,8,2020,2020,0.2005129753,Jugendquotient,Jugendquotient,6,Gundeldingen,5,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"0,201"
2021,8,2020,2020,0.4012286427,Jugendquotient,Jugendquotient,7,Bruderholz,22,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"0,401"
2021,8,2020,2020,0.2998300558,Jugendquotient,Jugendquotient,8,Bachletten,16,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,," 0,3"
2021,8,2020,2020,0.2512832478,Jugendquotient,Jugendquotient,9,Gotthelf,10,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"0,251"
2021,8,2020,2020,0.2573691157,Jugendquotient,Jugendquotient,10,Iselin,12,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"0,257"
2021,8,2020,2020,0.2538187574,Jugendquotient,Jugendquotient,11,St. Johann,11,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"0,254"
2021,8,2020,2020,0.1495877503,Jugendquotient,Jugendquotient,12,Altstadt Kleinbasel,2,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"0,15"
2021,8,2020,2020,0.1976700489,Jugendquotient,Jugendquotient,13,Clara,4,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"0,198"
2021,8,2020,2020,0.2100362131,Jugendquotient,Jugendquotient,14,Wettstein,7,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"0,21"
2021,8,2020,2020,0.3680461983,Jugendquotient,Jugendquotient,15,Hirzbrunnen,20,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"0,368"
2021,8,2020,2020,0.2706246585,Jugendquotient,Jugendquotient,16,Rosental,15,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"0,271"
2021,8,2020,2020,0.2080633549,Jugendquotient,Jugendquotient,17,Matthäus,6,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"0,208"
2021,8,2020,2020,0.2662066081,Jugendquotient,Jugendquotient,18,Klybeck,14,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"0,266"
2021,8,2020,2020,0.328115942,Jugendquotient,Jugendquotient,19,Kleinhüningen,18,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"0,328"
2021,8,2020,2020,0.384569429,Jugendquotient,Jugendquotient,20,Riehen,21,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"0,385"
2021,8,2020,2020,0.3545454545,Jugendquotient,Jugendquotient,30,Bettingen,19,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"0,355"
2021,8,2020,2020,0.265,Jugendquotient,Jugendquotient,99,Kanton Basel-Stadt,13,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"0,265"
2021,9,2020,2020,1822.996031746031,Baujahrwohngebaeude,Baujahr Wohngebäude,1,Altstadt Grossbasel,1,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1823
2021,9,2020,2020,1899.35466179159,Baujahrwohngebaeude,Baujahr Wohngebäude,2,Vorstädte,3,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1899
2021,9,2020,2020,1920.889637742207,Baujahrwohngebaeude,Baujahr Wohngebäude,3,Am Ring,4,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1921
2021,9,2020,2020,1941.392537313432,Baujahrwohngebaeude,Baujahr Wohngebäude,4,Breite,16,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1941
2021,9,2020,2020,1939.327455919395,Baujahrwohngebaeude,Baujahr Wohngebäude,5,St. Alban,15,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1939
2021,9,2020,2020,1932.715583508036,Baujahrwohngebaeude,Baujahr Wohngebäude,6,Gundeldingen,8,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1933
2021,9,2020,2020,1949.47235462345,Baujahrwohngebaeude,Baujahr Wohngebäude,7,Bruderholz,19,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1949
2021,9,2020,2020,1934.427544910179,Baujahrwohngebaeude,Baujahr Wohngebäude,8,Bachletten,11,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1934
2021,9,2020,2020,1925.209016393442,Baujahrwohngebaeude,Baujahr Wohngebäude,9,Gotthelf,5,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1925
2021,9,2020,2020,1937.853103448275,Baujahrwohngebaeude,Baujahr Wohngebäude,10,Iselin,14,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1938
2021,9,2020,2020,1933.359261700725,Baujahrwohngebaeude,Baujahr Wohngebäude,11,St. Johann,9,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1933
2021,9,2020,2020,1881.584507042253,Baujahrwohngebaeude,Baujahr Wohngebäude,12,Altstadt Kleinbasel,2,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1882
2021,9,2020,2020,1929.404761904761,Baujahrwohngebaeude,Baujahr Wohngebäude,13,Clara,7,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1929
2021,9,2020,2020,1933.525352112676,Baujahrwohngebaeude,Baujahr Wohngebäude,14,Wettstein,10,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1934
2021,9,2020,2020,1942.344675488342,Baujahrwohngebaeude,Baujahr Wohngebäude,15,Hirzbrunnen,17,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1942
2021,9,2020,2020,1951.102564102564,Baujahrwohngebaeude,Baujahr Wohngebäude,16,Rosental,20,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1951
2021,9,2020,2020,1925.374125874125,Baujahrwohngebaeude,Baujahr Wohngebäude,17,Matthäus,6,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1925
2021,9,2020,2020,1937.472350230414,Baujahrwohngebaeude,Baujahr Wohngebäude,18,Klybeck,13,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1937
2021,9,2020,2020,1948.082352941176,Baujahrwohngebaeude,Baujahr Wohngebäude,19,Kleinhüningen,18,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1948
2021,9,2020,2020,1958.639187574671,Baujahrwohngebaeude,Baujahr Wohngebäude,20,Riehen,21,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1959
2021,9,2020,2020,1962.493506493506,Baujahrwohngebaeude,Baujahr Wohngebäude,30,Bettingen,22,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1962
2021,9,2020,2020,1936.0,Baujahrwohngebaeude,Baujahr Wohngebäude,99,Kanton Basel-Stadt,12,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1936
2021,10,2020,2020,0.103174603174,Anteileinfhaeuser,Anteil Einfamilienhäuser,1,Altstadt Grossbasel,8,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"10,3%"
2021,10,2020,2020,0.076782449725,Anteileinfhaeuser,Anteil Einfamilienhäuser,2,Vorstädte,6,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"7,68%"
2021,10,2020,2020,0.194608256107,Anteileinfhaeuser,Anteil Einfamilienhäuser,3,Am Ring,12,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"19,5%"
2021,10,2020,2020,0.129850746268,Anteileinfhaeuser,Anteil Einfamilienhäuser,4,Breite,9,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,, 13%
2021,10,2020,2020,0.336691855583,Anteileinfhaeuser,Anteil Einfamilienhäuser,5,St. Alban,15,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"33,7%"
2021,10,2020,2020,0.028651292802,Anteileinfhaeuser,Anteil Einfamilienhäuser,6,Gundeldingen,2,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"2,87%"
2021,10,2020,2020,0.729742612011,Anteileinfhaeuser,Anteil Einfamilienhäuser,7,Bruderholz,21,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,, 73%
2021,10,2020,2020,0.558083832335,Anteileinfhaeuser,Anteil Einfamilienhäuser,8,Bachletten,18,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"55,8%"
2021,10,2020,2020,0.368852459016,Anteileinfhaeuser,Anteil Einfamilienhäuser,9,Gotthelf,16,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"36,9%"
2021,10,2020,2020,0.166896551724,Anteileinfhaeuser,Anteil Einfamilienhäuser,10,Iselin,11,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"16,7%"
2021,10,2020,2020,0.247857613711,Anteileinfhaeuser,Anteil Einfamilienhäuser,11,St. Johann,13,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"24,8%"
2021,10,2020,2020,0.098591549295,Anteileinfhaeuser,Anteil Einfamilienhäuser,12,Altstadt Kleinbasel,7,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"9,86%"
2021,10,2020,2020,0.023809523809,Anteileinfhaeuser,Anteil Einfamilienhäuser,13,Clara,1,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"2,38%"
2021,10,2020,2020,0.332394366197,Anteileinfhaeuser,Anteil Einfamilienhäuser,14,Wettstein,14,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"33,2%"
2021,10,2020,2020,0.693761814744,Anteileinfhaeuser,Anteil Einfamilienhäuser,15,Hirzbrunnen,20,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"69,4%"
2021,10,2020,2020,0.067307692307,Anteileinfhaeuser,Anteil Einfamilienhäuser,16,Rosental,3,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"6,73%"
2021,10,2020,2020,0.068181818181,Anteileinfhaeuser,Anteil Einfamilienhäuser,17,Matthäus,4,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"6,82%"
2021,10,2020,2020,0.071428571428,Anteileinfhaeuser,Anteil Einfamilienhäuser,18,Klybeck,5,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"7,14%"
2021,10,2020,2020,0.15294117647,Anteileinfhaeuser,Anteil Einfamilienhäuser,19,Kleinhüningen,10,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"15,3%"
2021,10,2020,2020,0.656391875746,Anteileinfhaeuser,Anteil Einfamilienhäuser,20,Riehen,19,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"65,6%"
2021,10,2020,2020,0.788961038961,Anteileinfhaeuser,Anteil Einfamilienhäuser,30,Bettingen,22,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"78,9%"
2021,10,2020,2020,0.395,Anteileinfhaeuser,Anteil Einfamilienhäuser,99,Kanton Basel-Stadt,17,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"39,5%"
2021,11,2020,2020,0.0666591586,Gruenflaechenanteil,Anteil Grünfläche,1,Altstadt Grossbasel,1,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"6,67%"
2021,11,2020,2020,0.1947985383,Gruenflaechenanteil,Anteil Grünfläche,2,Vorstädte,8,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"19,5%"
2021,11,2020,2020,0.2408567116,Gruenflaechenanteil,Anteil Grünfläche,3,Am Ring,10,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"24,1%"
2021,11,2020,2020,0.3581089512,Gruenflaechenanteil,Anteil Grünfläche,4,Breite,15,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"35,8%"
2021,11,2020,2020,0.3230578902,Gruenflaechenanteil,Anteil Grünfläche,5,St. Alban,14,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"32,3%"
2021,11,2020,2020,0.1762109013,Gruenflaechenanteil,Anteil Grünfläche,6,Gundeldingen,7,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"17,6%"
2021,11,2020,2020,0.7121272768,Gruenflaechenanteil,Anteil Grünfläche,7,Bruderholz,20,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"71,2%"
2021,11,2020,2020,0.4134138139,Gruenflaechenanteil,Anteil Grünfläche,8,Bachletten,17,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"41,3%"
2021,11,2020,2020,0.3214087452,Gruenflaechenanteil,Anteil Grünfläche,9,Gotthelf,13,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"32,1%"
2021,11,2020,2020,0.3626791795,Gruenflaechenanteil,Anteil Grünfläche,10,Iselin,16,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"36,3%"
2021,11,2020,2020,0.2821844968,Gruenflaechenanteil,Anteil Grünfläche,11,St. Johann,12,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"28,2%"
2021,11,2020,2020,0.0809595313,Gruenflaechenanteil,Anteil Grünfläche,12,Altstadt Kleinbasel,2,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"8,1%"
2021,11,2020,2020,0.159184092,Gruenflaechenanteil,Anteil Grünfläche,13,Clara,5,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"15,9%"
2021,11,2020,2020,0.2805539178,Gruenflaechenanteil,Anteil Grünfläche,14,Wettstein,11,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"28,1%"
2021,11,2020,2020,0.5959045602,Gruenflaechenanteil,Anteil Grünfläche,15,Hirzbrunnen,19,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"59,6%"
2021,11,2020,2020,0.1563106041,Gruenflaechenanteil,Anteil Grünfläche,16,Rosental,4,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"15,6%"
2021,11,2020,2020,0.1660807391,Gruenflaechenanteil,Anteil Grünfläche,17,Matthäus,6,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"16,6%"
2021,11,2020,2020,0.1232852931,Gruenflaechenanteil,Anteil Grünfläche,18,Klybeck,3,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"12,3%"
2021,11,2020,2020,0.223024617,Gruenflaechenanteil,Anteil Grünfläche,19,Kleinhüningen,9,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"22,3%"
2021,11,2020,2020,0.7946988909,Gruenflaechenanteil,Anteil Grünfläche,20,Riehen,21,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"79,5%"
2021,11,2020,2020,0.9021220471,Gruenflaechenanteil,Anteil Grünfläche,30,Bettingen,22,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"90,2%"
2021,11,2020,2020,0.526,Gruenflaechenanteil,Anteil Grünfläche,99,Kanton Basel-Stadt,18,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"52,6%"
2021,12,2020,2020,87.251775338928,Flaecheprowohnung,Fläche pro Wohnung,1,Altstadt Grossbasel,17,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"87,3 m²"
2021,12,2020,2020,82.035983749274,Flaecheprowohnung,Fläche pro Wohnung,2,Vorstädte,15,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"82,0 m²"
2021,12,2020,2020,81.75565123789,Flaecheprowohnung,Fläche pro Wohnung,3,Am Ring,14,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"81,8 m²"
2021,12,2020,2020,70.215147577501,Flaecheprowohnung,Fläche pro Wohnung,4,Breite,6,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"70,2 m²"
2021,12,2020,2020,92.180740962951,Flaecheprowohnung,Fläche pro Wohnung,5,St. Alban,18,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"92,2 m²"
2021,12,2020,2020,70.286723040711,Flaecheprowohnung,Fläche pro Wohnung,6,Gundeldingen,7,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"70,3 m²"
2021,12,2020,2020,109.5728980322,Flaecheprowohnung,Fläche pro Wohnung,7,Bruderholz,21,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"109,6 m²"
2021,12,2020,2020,92.74065484311,Flaecheprowohnung,Fläche pro Wohnung,8,Bachletten,19,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"92,7 m²"
2021,12,2020,2020,74.308095238095,Flaecheprowohnung,Fläche pro Wohnung,9,Gotthelf,11,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"74,3 m²"
2021,12,2020,2020,68.764107778342,Flaecheprowohnung,Fläche pro Wohnung,10,Iselin,4,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"68,8 m²"
2021,12,2020,2020,72.100997136933,Flaecheprowohnung,Fläche pro Wohnung,11,St. Johann,10,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"72,1 m²"
2021,12,2020,2020,70.930759803921,Flaecheprowohnung,Fläche pro Wohnung,12,Altstadt Kleinbasel,9,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"70,9 m²"
2021,12,2020,2020,65.710898502495,Flaecheprowohnung,Fläche pro Wohnung,13,Clara,2,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"65,7 m²"
2021,12,2020,2020,82.962819750148,Flaecheprowohnung,Fläche pro Wohnung,14,Wettstein,16,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"83,0 m²"
2021,12,2020,2020,81.468228836816,Flaecheprowohnung,Fläche pro Wohnung,15,Hirzbrunnen,13,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"81,5 m²"
2021,12,2020,2020,70.604628261939,Flaecheprowohnung,Fläche pro Wohnung,16,Rosental,8,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"70,6 m²"
2021,12,2020,2020,67.229024689978,Flaecheprowohnung,Fläche pro Wohnung,17,Matthäus,3,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"67,2 m²"
2021,12,2020,2020,65.375882814543,Flaecheprowohnung,Fläche pro Wohnung,18,Klybeck,1,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"65,4 m²"
2021,12,2020,2020,70.106504646175,Flaecheprowohnung,Fläche pro Wohnung,19,Kleinhüningen,5,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"70,1 m²"
2021,12,2020,2020,102.605732725892,Flaecheprowohnung,Fläche pro Wohnung,20,Riehen,20,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"102,6 m²"
2021,12,2020,2020,120.795634920634,Flaecheprowohnung,Fläche pro Wohnung,30,Bettingen,22,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"120,8 m²"
2021,12,2020,2020,79.7,Flaecheprowohnung,Fläche pro Wohnung,99,Kanton Basel-Stadt,12,Raum und Umwelt,Die Fläche pro Wohnung ist für mich,Eine hohe Fläche pro Wohnung ist für mich,m²,"79,7 m²"
2021,13,2020,2020,52.433207902,Wohnflaecheprokopf,Wohnfläche pro Kopf,1,Altstadt Grossbasel,21,Raum und Umwelt,Die Wohnfäche pro Kopf ist für mich,Eine hohe Wohnfäche pro Kopf ist für mich,m²,"52,4 m²"
