Publikationsjahr,Indikator_Nr,jahr_num,jahr_char,Wert,Indikator_Name,IndikatorLabelShort,Wohnviertel_id,Wohnviertel,Rang,Indikator-Kategorie,Gewichtung_Text,Bewertung_Text,Einheit,wert_txt
2018,5,2017,2017,0.652173913,Gymnasialquote,Gymnasialquote,30,Bettingen,19,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"65,2%"
2018,5,2017,2017,0.4468960359,Gymnasialquote,Gymnasialquote,99,Kanton Basel-Stadt,13,Gesellschaft und Soziales,Die Gymnasialquote ist für mich,Eine hohe Gymnasialquote ist für mich,,"44,7%"
2018,6,2017,2017,0.2812328013,Altersquotient,Altersquotient,1,Altstadt Grossbasel,8,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"28,1%"
2018,6,2017,2017,0.3685828466,Altersquotient,Altersquotient,2,Vorstädte,16,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"36,9%"
2018,6,2017,2017,0.3426260292,Altersquotient,Altersquotient,3,Am Ring,14,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"34,3%"
2018,6,2017,2017,0.3408931083,Altersquotient,Altersquotient,4,Breite,13,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"34,1%"
2018,6,2017,2017,0.4655742871,Altersquotient,Altersquotient,5,St. Alban,21,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"46,6%"
2018,6,2017,2017,0.219809322,Altersquotient,Altersquotient,6,Gundeldingen,4,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"22,0%"
2018,6,2017,2017,0.4217833399,Altersquotient,Altersquotient,7,Bruderholz,19,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"42,2%"
2018,6,2017,2017,0.3699692308,Altersquotient,Altersquotient,8,Bachletten,17,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"37,0%"
2018,6,2017,2017,0.3449315704,Altersquotient,Altersquotient,9,Gotthelf,15,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"34,5%"
2018,6,2017,2017,0.2522425547,Altersquotient,Altersquotient,10,Iselin,6,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"25,2%"
2018,6,2017,2017,0.2299215096,Altersquotient,Altersquotient,11,St. Johann,5,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"23,0%"
2018,6,2017,2017,0.2743055556,Altersquotient,Altersquotient,12,Altstadt Kleinbasel,7,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"27,4%"
2018,6,2017,2017,0.3210332103,Altersquotient,Altersquotient,13,Clara,12,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"32,1%"
2018,6,2017,2017,0.2948402948,Altersquotient,Altersquotient,14,Wettstein,10,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"29,5%"
2018,6,2017,2017,0.422836584,Altersquotient,Altersquotient,15,Hirzbrunnen,20,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"42,3%"
2018,6,2017,2017,0.1244444444,Altersquotient,Altersquotient,16,Rosental,1,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"12,4%"
2018,6,2017,2017,0.1771840394,Altersquotient,Altersquotient,17,Matthäus,2,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"17,7%"
2018,6,2017,2017,0.2034212696,Altersquotient,Altersquotient,18,Klybeck,3,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"20,3%"
2018,6,2017,2017,0.285391991,Altersquotient,Altersquotient,19,Kleinhüningen,9,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"28,5%"
2018,6,2017,2017,0.4815329799,Altersquotient,Altersquotient,20,Riehen,22,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"48,2%"
2018,6,2017,2017,0.4144927536,Altersquotient,Altersquotient,30,Bettingen,18,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"41,4%"
2018,6,2017,2017,0.3060333276,Altersquotient,Altersquotient,99,Kanton Basel-Stadt,11,Gesellschaft und Soziales,Der Altersquotient ist für mich,Ein hoher Altersquotient ist für mich,,"30,6%"
2018,7,2017,2017,0.3111969112,Anteilsesshafte,Anteil Sesshafte,1,Altstadt Grossbasel,6,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"31,1%"
2018,7,2017,2017,0.2783649053,Anteilsesshafte,Anteil Sesshafte,2,Vorstädte,3,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"27,8%"
2018,7,2017,2017,0.3042553191,Anteilsesshafte,Anteil Sesshafte,3,Am Ring,5,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"30,4%"
2018,7,2017,2017,0.3470350404,Anteilsesshafte,Anteil Sesshafte,4,Breite,14,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"34,7%"
2018,7,2017,2017,0.3366194659,Anteilsesshafte,Anteil Sesshafte,5,St. Alban,11,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"33,7%"
2018,7,2017,2017,0.3199426112,Anteilsesshafte,Anteil Sesshafte,6,Gundeldingen,9,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"32,0%"
2018,7,2017,2017,0.431151974,Anteilsesshafte,Anteil Sesshafte,7,Bruderholz,22,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"43,1%"
2018,7,2017,2017,0.4232589088,Anteilsesshafte,Anteil Sesshafte,8,Bachletten,19,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"42,3%"
2018,7,2017,2017,0.3545955349,Anteilsesshafte,Anteil Sesshafte,9,Gotthelf,16,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"35,5%"
2018,7,2017,2017,0.3312956259,Anteilsesshafte,Anteil Sesshafte,10,Iselin,10,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"33,1%"
2018,7,2017,2017,0.3171841542,Anteilsesshafte,Anteil Sesshafte,11,St. Johann,8,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"31,7%"
2018,7,2017,2017,0.2727272727,Anteilsesshafte,Anteil Sesshafte,12,Altstadt Kleinbasel,2,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"27,3%"
2018,7,2017,2017,0.3148873653,Anteilsesshafte,Anteil Sesshafte,13,Clara,7,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"31,5%"
2018,7,2017,2017,0.3638336347,Anteilsesshafte,Anteil Sesshafte,14,Wettstein,17,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"36,4%"
2018,7,2017,2017,0.3984542722,Anteilsesshafte,Anteil Sesshafte,15,Hirzbrunnen,18,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"39,8%"
2018,7,2017,2017,0.2088444646,Anteilsesshafte,Anteil Sesshafte,16,Rosental,1,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"20,9%"
2018,7,2017,2017,0.2982168735,Anteilsesshafte,Anteil Sesshafte,17,Matthäus,4,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"29,8%"
2018,7,2017,2017,0.3419710544,Anteilsesshafte,Anteil Sesshafte,18,Klybeck,12,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"34,2%"
2018,7,2017,2017,0.3516174402,Anteilsesshafte,Anteil Sesshafte,19,Kleinhüningen,15,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"35,2%"
2018,7,2017,2017,0.4280089989,Anteilsesshafte,Anteil Sesshafte,20,Riehen,21,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"42,8%"
2018,7,2017,2017,0.4265323258,Anteilsesshafte,Anteil Sesshafte,30,Bettingen,20,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"42,7%"
2018,7,2017,2017,0.3464379762,Anteilsesshafte,Anteil Sesshafte,99,Kanton Basel-Stadt,13,Gesellschaft und Soziales,Der Anteil Sesshafte ist für mich,Ein hoher Anteil Sesshafte ist für mich,,"34,6%"
2018,8,2017,2017,0.1441937259,Jugendquotient,Jugendquotient,1,Altstadt Grossbasel,1,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"14,4%"
2018,8,2017,2017,0.1730710114,Jugendquotient,Jugendquotient,2,Vorstädte,3,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"17,3%"
2018,8,2017,2017,0.2188357648,Jugendquotient,Jugendquotient,3,Am Ring,8,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"21,9%"
2018,8,2017,2017,0.2245077356,Jugendquotient,Jugendquotient,4,Breite,9,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"22,5%"
2018,8,2017,2017,0.2924216165,Jugendquotient,Jugendquotient,5,St. Alban,16,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"29,2%"
2018,8,2017,2017,0.2041464891,Jugendquotient,Jugendquotient,6,Gundeldingen,5,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"20,4%"
2018,8,2017,2017,0.3859992178,Jugendquotient,Jugendquotient,7,Bruderholz,22,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"38,6%"
2018,8,2017,2017,0.2947692308,Jugendquotient,Jugendquotient,8,Bachletten,17,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"29,5%"
2018,8,2017,2017,0.2551612155,Jugendquotient,Jugendquotient,9,Gotthelf,11,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"25,5%"
2018,8,2017,2017,0.2591496233,Jugendquotient,Jugendquotient,10,Iselin,12,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"25,9%"
2018,8,2017,2017,0.2510901451,Jugendquotient,Jugendquotient,11,St. Johann,10,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"25,1%"
2018,8,2017,2017,0.1516203704,Jugendquotient,Jugendquotient,12,Altstadt Kleinbasel,2,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"15,2%"
2018,8,2017,2017,0.1859778598,Jugendquotient,Jugendquotient,13,Clara,4,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"18,6%"
2018,8,2017,2017,0.2148512149,Jugendquotient,Jugendquotient,14,Wettstein,6,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"21,5%"
2018,8,2017,2017,0.3412232532,Jugendquotient,Jugendquotient,15,Hirzbrunnen,20,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"34,1%"
2018,8,2017,2017,0.273015873,Jugendquotient,Jugendquotient,16,Rosental,14,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"27,3%"
2018,8,2017,2017,0.2177008262,Jugendquotient,Jugendquotient,17,Matthäus,7,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"21,8%"
2018,8,2017,2017,0.2918384171,Jugendquotient,Jugendquotient,18,Klybeck,15,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"29,2%"
2018,8,2017,2017,0.3186689227,Jugendquotient,Jugendquotient,19,Kleinhüningen,19,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"31,9%"
2018,8,2017,2017,0.3726427392,Jugendquotient,Jugendquotient,20,Riehen,21,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"37,3%"
2018,8,2017,2017,0.3115942029,Jugendquotient,Jugendquotient,30,Bettingen,18,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"31,2%"
2018,8,2017,2017,0.2625057149,Jugendquotient,Jugendquotient,99,Kanton Basel-Stadt,13,Gesellschaft und Soziales,Der Jugendquotient ist für mich,Ein hoher Jugendquotient ist für mich,,"26,3%"
2018,9,2017,2017,1822.9739479,Baujahrwohngebaeude,Baujahr Wohngebäude,1,Altstadt Grossbasel,1,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1823
2018,9,2017,2017,1898.8798521,Baujahrwohngebaeude,Baujahr Wohngebäude,2,Vorstädte,3,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1899
2018,9,2017,2017,1918.832483,Baujahrwohngebaeude,Baujahr Wohngebäude,3,Am Ring,4,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1919
2018,9,2017,2017,1940.8815592,Baujahrwohngebaeude,Baujahr Wohngebäude,4,Breite,16,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1941
2018,9,2017,2017,1938.8973928,Baujahrwohngebaeude,Baujahr Wohngebäude,5,St. Alban,15,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1939
2018,9,2017,2017,1932.2727273,Baujahrwohngebaeude,Baujahr Wohngebäude,6,Gundeldingen,8,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1932
2018,9,2017,2017,1948.622051,Baujahrwohngebaeude,Baujahr Wohngebäude,7,Bruderholz,19,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1949
2018,9,2017,2017,1934.1737915,Baujahrwohngebaeude,Baujahr Wohngebäude,8,Bachletten,11,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1934
2018,9,2017,2017,1924.7530612,Baujahrwohngebaeude,Baujahr Wohngebäude,9,Gotthelf,5,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1925
2018,9,2017,2017,1937.1588721,Baujahrwohngebaeude,Baujahr Wohngebäude,10,Iselin,14,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1937
2018,9,2017,2017,1932.9564931,Baujahrwohngebaeude,Baujahr Wohngebäude,11,St. Johann,9,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1933
2018,9,2017,2017,1880.2206406,Baujahrwohngebaeude,Baujahr Wohngebäude,12,Altstadt Kleinbasel,2,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1880
2018,9,2017,2017,1928.2022901,Baujahrwohngebaeude,Baujahr Wohngebäude,13,Clara,7,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1928
2018,9,2017,2017,1933.15625,Baujahrwohngebaeude,Baujahr Wohngebäude,14,Wettstein,10,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1933
2018,9,2017,2017,1941.7718078,Baujahrwohngebaeude,Baujahr Wohngebäude,15,Hirzbrunnen,17,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1942
2018,9,2017,2017,1949.2990033,Baujahrwohngebaeude,Baujahr Wohngebäude,16,Rosental,20,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1949
2018,9,2017,2017,1925.1191937,Baujahrwohngebaeude,Baujahr Wohngebäude,17,Matthäus,6,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1925
2018,9,2017,2017,1936.9816092,Baujahrwohngebaeude,Baujahr Wohngebäude,18,Klybeck,13,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1937
2018,9,2017,2017,1946.4011976,Baujahrwohngebaeude,Baujahr Wohngebäude,19,Kleinhüningen,18,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1946
2018,9,2017,2017,1957.6253324,Baujahrwohngebaeude,Baujahr Wohngebäude,20,Riehen,21,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1958
2018,9,2017,2017,1961.9485531,Baujahrwohngebaeude,Baujahr Wohngebäude,30,Bettingen,22,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1962
2018,9,2017,2017,1935.7040764,Baujahrwohngebaeude,Baujahr Wohngebäude,99,Kanton Basel-Stadt,12,Raum und Umwelt,Das Baujahr der Wohngebäude ist für mich,Ein hohes Baujahr der Wohngebäude ist für mich,,1936
2018,10,2017,2017,0.1022044088,Anteileinfamilienhaeuser,Anteil Einfamilienhäuser,1,Altstadt Grossbasel,8,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"10,2%"
2018,10,2017,2017,0.0776340111,Anteileinfamilienhaeuser,Anteil Einfamilienhäuser,2,Vorstädte,6,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"7,8%"
2018,10,2017,2017,0.1972789116,Anteileinfamilienhaeuser,Anteil Einfamilienhäuser,3,Am Ring,12,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"19,7%"
2018,10,2017,2017,0.1349325337,Anteileinfamilienhaeuser,Anteil Einfamilienhäuser,4,Breite,9,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"13,5%"
2018,10,2017,2017,0.3372582002,Anteileinfamilienhaeuser,Anteil Einfamilienhäuser,5,St. Alban,15,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"33,7%"
2018,10,2017,2017,0.0293706294,Anteileinfamilienhaeuser,Anteil Einfamilienhäuser,6,Gundeldingen,2,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"2,9%"
2018,10,2017,2017,0.7332691382,Anteileinfamilienhaeuser,Anteil Einfamilienhäuser,7,Bruderholz,21,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"73,3%"
2018,10,2017,2017,0.5605273672,Anteileinfamilienhaeuser,Anteil Einfamilienhäuser,8,Bachletten,18,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"56,1%"
2018,10,2017,2017,0.3693877551,Anteileinfamilienhaeuser,Anteil Einfamilienhäuser,9,Gotthelf,16,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"36,9%"
2018,10,2017,2017,0.166437414,Anteileinfamilienhaeuser,Anteil Einfamilienhäuser,10,Iselin,11,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"16,6%"
2018,10,2017,2017,0.2478576137,Anteileinfamilienhaeuser,Anteil Einfamilienhäuser,11,St. Johann,13,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"24,8%"
2018,10,2017,2017,0.0996441281,Anteileinfamilienhaeuser,Anteil Einfamilienhäuser,12,Altstadt Kleinbasel,7,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"10,0%"
2018,10,2017,2017,0.0229007634,Anteileinfamilienhaeuser,Anteil Einfamilienhäuser,13,Clara,1,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"2,3%"
2018,10,2017,2017,0.3352272727,Anteileinfamilienhaeuser,Anteil Einfamilienhäuser,14,Wettstein,14,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"33,5%"
2018,10,2017,2017,0.6972187105,Anteileinfamilienhaeuser,Anteil Einfamilienhäuser,15,Hirzbrunnen,20,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"69,7%"
2018,10,2017,2017,0.0697674419,Anteileinfamilienhaeuser,Anteil Einfamilienhäuser,16,Rosental,3,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"7,0%"
2018,10,2017,2017,0.0709903593,Anteileinfamilienhaeuser,Anteil Einfamilienhäuser,17,Matthäus,4,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"7,1%"
2018,10,2017,2017,0.0712643678,Anteileinfamilienhaeuser,Anteil Einfamilienhäuser,18,Klybeck,5,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"7,1%"
2018,10,2017,2017,0.1556886228,Anteileinfamilienhaeuser,Anteil Einfamilienhäuser,19,Kleinhüningen,10,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"15,6%"
2018,10,2017,2017,0.6565143824,Anteileinfamilienhaeuser,Anteil Einfamilienhäuser,20,Riehen,19,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"65,7%"
2018,10,2017,2017,0.7909967846,Anteileinfamilienhaeuser,Anteil Einfamilienhäuser,30,Bettingen,22,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"79,1%"
2018,10,2017,2017,0.3964203134,Anteileinfamilienhaeuser,Anteil Einfamilienhäuser,99,Kanton Basel-Stadt,17,Raum und Umwelt,Der Anteil Einfamilienhäuser ist für mich,Ein hoher Anteil Einfamilienhäuser ist für mich,,"39,6%"
2018,11,2017,2017,0.0672594599,Gruenflaechenanteil,Anteil Grünfläche,1,Altstadt Grossbasel,1,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"6,7%"
2018,11,2017,2017,0.1947350181,Gruenflaechenanteil,Anteil Grünfläche,2,Vorstädte,8,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"19,5%"
2018,11,2017,2017,0.2376157997,Gruenflaechenanteil,Anteil Grünfläche,3,Am Ring,10,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"23,8%"
2018,11,2017,2017,0.3595967668,Gruenflaechenanteil,Anteil Grünfläche,4,Breite,15,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"36,0%"
2018,11,2017,2017,0.3221370715,Gruenflaechenanteil,Anteil Grünfläche,5,St. Alban,13,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"32,2%"
2018,11,2017,2017,0.1760147512,Gruenflaechenanteil,Anteil Grünfläche,6,Gundeldingen,7,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"17,6%"
2018,11,2017,2017,0.7137712478,Gruenflaechenanteil,Anteil Grünfläche,7,Bruderholz,20,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"71,4%"
2018,11,2017,2017,0.4131869998,Gruenflaechenanteil,Anteil Grünfläche,8,Bachletten,17,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"41,3%"
2018,11,2017,2017,0.3240684495,Gruenflaechenanteil,Anteil Grünfläche,9,Gotthelf,14,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"32,4%"
2018,11,2017,2017,0.369216064,Gruenflaechenanteil,Anteil Grünfläche,10,Iselin,16,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"36,9%"
2018,11,2017,2017,0.2839416111,Gruenflaechenanteil,Anteil Grünfläche,11,St. Johann,12,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"28,4%"
2018,11,2017,2017,0.0809475704,Gruenflaechenanteil,Anteil Grünfläche,12,Altstadt Kleinbasel,2,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"8,1%"
2018,11,2017,2017,0.1596210148,Gruenflaechenanteil,Anteil Grünfläche,13,Clara,5,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"16,0%"
2018,11,2017,2017,0.2785714268,Gruenflaechenanteil,Anteil Grünfläche,14,Wettstein,11,Raum und Umwelt,Der Anteil Grünfläche ist für mich,Ein hoher Anteil Grünfläche ist für mich,,"27,9%"
